dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,rider_type,riders
29-Mar-21,2,0,3,0,0,2,1,1,0.26,0.2273,0.28,0.3284,registered,15
29-Mar-21,2,0,3,1,0,2,1,1,0.24,0.2121,0.32,0.2985,registered,4
29-Mar-21,2,0,3,2,0,2,1,1,0.24,0.2121,0.32,0.2985,registered,3
29-Mar-21,2,0,3,3,0,2,1,1,0.24,0.2121,0.32,0.2985,registered,1
29-Mar-21,2,0,3,4,0,2,1,1,0.2,0.2121,0.44,0.1642,registered,1
29-Mar-21,2,0,3,5,0,2,1,1,0.22,0.2121,0.37,0.2537,registered,8
29-Mar-21,2,0,3,6,0,2,1,1,0.22,0.2121,0.41,0.2985,registered,46
29-Mar-21,2,0,3,7,0,2,1,1,0.22,0.197,0.41,0.3582,registered,128
29-Mar-21,2,0,3,8,0,2,1,1,0.24,0.2121,0.35,0.3582,registered,268
29-Mar-21,2,0,3,9,0,2,1,1,0.28,0.2576,0.28,0.3881,registered,156
29-Mar-21,2,0,3,10,0,2,1,1,0.3,0.2727,0.24,0.2985,registered,46
29-Mar-21,2,0,3,11,0,2,1,2,0.34,0.303,0.25,0.3881,registered,63
29-Mar-21,2,0,3,12,0,2,1,1,0.34,0.3333,0.25,0.1642,registered,77
29-Mar-21,2,0,3,13,0,2,1,1,0.34,0.303,0.25,0.2985,registered,80
29-Mar-21,2,0,3,14,0,2,1,1,0.36,0.3333,0.25,0.2537,registered,66
29-Mar-21,2,0,3,15,0,2,1,1,0.38,0.3939,0.25,0.2239,registered,65
29-Mar-21,2,0,3,16,0,2,1,1,0.38,0.3939,0.22,0.1642,registered,124
29-Mar-21,2,0,3,17,0,2,1,1,0.4,0.4091,0.2,0.1343,registered,265
29-Mar-21,2,0,3,18,0,2,1,1,0.36,0.3636,0.21,0.0896,registered,252
29-Mar-21,2,0,3,19,0,2,1,1,0.34,0.3333,0.23,0.194,registered,170
29-Mar-21,2,0,3,20,0,2,1,1,0.36,0.3636,0.21,0.0896,registered,119
29-Mar-21,2,0,3,21,0,2,1,1,0.34,0.3636,0.42,0,registered,75
29-Mar-21,2,0,3,22,0,2,1,1,0.34,0.3636,0.49,0,registered,49
29-Mar-21,2,0,3,23,0,2,1,2,0.32,0.3333,0.57,0.1045,registered,27
30-Mar-21,2,0,3,0,0,3,1,2,0.32,0.3485,0.57,0,registered,8
30-Mar-21,2,0,3,1,0,3,1,1,0.32,0.3485,0.39,0,registered,9
30-Mar-21,2,0,3,2,0,3,1,2,0.32,0.3485,0.57,0,registered,4
30-Mar-21,2,0,3,3,0,3,1,2,0.32,0.3485,0.49,0,registered,4
30-Mar-21,2,0,3,4,0,3,1,2,0.32,0.3485,0.57,0,registered,0
30-Mar-21,2,0,3,5,0,3,1,2,0.3,0.2879,0.56,0.194,registered,7
30-Mar-21,2,0,3,6,0,3,1,2,0.3,0.303,0.49,0.1343,registered,44
30-Mar-21,2,0,3,7,0,3,1,2,0.32,0.3333,0.45,0.1045,registered,128
30-Mar-21,2,0,3,8,0,3,1,2,0.32,0.3182,0.49,0.1642,registered,247
30-Mar-21,2,0,3,9,0,3,1,2,0.32,0.303,0.45,0.2239,registered,147
30-Mar-21,2,0,3,10,0,3,1,2,0.34,0.3182,0.46,0.2239,registered,51
30-Mar-21,2,0,3,11,0,3,1,2,0.34,0.3182,0.46,0.2537,registered,64
30-Mar-21,2,0,3,12,0,3,1,2,0.34,0.3333,0.46,0.1642,registered,65
30-Mar-21,2,0,3,13,0,3,1,2,0.36,0.3485,0.46,0.2239,registered,84
30-Mar-21,2,0,3,14,0,3,1,2,0.36,0.3333,0.46,0.2985,registered,64
30-Mar-21,2,0,3,15,0,3,1,3,0.28,0.2576,0.81,0.2985,registered,56
30-Mar-21,2,0,3,16,0,3,1,3,0.28,0.2727,0.87,0.2537,registered,36
30-Mar-21,2,0,3,17,0,3,1,3,0.26,0.2727,0.93,0.1045,registered,105
30-Mar-21,2,0,3,18,0,3,1,2,0.26,0.2576,0.93,0.2239,registered,79
30-Mar-21,2,0,3,19,0,3,1,2,0.26,0.2576,0.93,0.2239,registered,67
30-Mar-21,2,0,3,20,0,3,1,3,0.24,0.2121,0.93,0.2985,registered,40
30-Mar-21,2,0,3,21,0,3,1,2,0.24,0.2273,0.93,0.2537,registered,27
30-Mar-21,2,0,3,22,0,3,1,3,0.24,0.2273,0.93,0.2239,registered,21
30-Mar-21,2,0,3,23,0,3,1,3,0.24,0.2121,0.93,0.2836,registered,11
31-Mar-21,2,0,3,0,0,4,1,3,0.24,0.2273,0.93,0.2239,registered,3
31-Mar-21,2,0,3,1,0,4,1,3,0.24,0.2273,0.93,0.194,registered,4
31-Mar-21,2,0,3,2,0,4,1,3,0.24,0.2273,0.93,0.194,registered,5
31-Mar-21,2,0,3,3,0,4,1,3,0.24,0.2273,0.93,0.2239,registered,1
31-Mar-21,2,0,3,4,0,4,1,3,0.24,0.2273,0.93,0.2537,registered,2
31-Mar-21,2,0,3,5,0,4,1,3,0.24,0.2273,0.93,0.2239,registered,8
31-Mar-21,2,0,3,6,0,4,1,3,0.24,0.2121,0.93,0.2985,registered,34
31-Mar-21,2,0,3,7,0,4,1,3,0.24,0.2273,0.93,0.2537,registered,87
31-Mar-21,2,0,3,8,0,4,1,2,0.24,0.2273,1,0.2537,registered,185
31-Mar-21,2,0,3,9,0,4,1,3,0.26,0.2424,0.93,0.2537,registered,126
31-Mar-21,2,0,3,10,0,4,1,3,0.26,0.2424,0.93,0.2537,registered,54
31-Mar-21,2,0,3,11,0,4,1,3,0.28,0.2727,0.93,0.194,registered,52
31-Mar-21,2,0,3,12,0,4,1,3,0.28,0.2727,0.93,0.194,registered,73
31-Mar-21,2,0,3,13,0,4,1,3,0.3,0.303,0.87,0.1343,registered,55
31-Mar-21,2,0,3,14,0,4,1,3,0.3,0.303,0.87,0.1343,registered,49
31-Mar-21,2,0,3,15,0,4,1,3,0.3,0.2727,0.87,0.2985,registered,61
31-Mar-21,2,0,3,16,0,4,1,2,0.3,0.2879,0.87,0.2537,registered,72
31-Mar-21,2,0,3,17,0,4,1,2,0.3,0.2879,0.87,0.2537,registered,153
31-Mar-21,2,0,3,18,0,4,1,2,0.3,0.303,0.87,0.1343,registered,165
31-Mar-21,2,0,3,19,0,4,1,2,0.3,0.303,0.87,0.1343,registered,118
31-Mar-21,2,0,3,20,0,4,1,3,0.28,0.2576,0.93,0.2836,registered,79
31-Mar-21,2,0,3,21,0,4,1,2,0.28,0.2727,0.93,0.1642,registered,53
31-Mar-21,2,0,3,22,0,4,1,3,0.28,0.2727,0.93,0.2537,registered,44
31-Mar-21,2,0,3,23,0,4,1,3,0.26,0.2576,1,0.1642,registered,23
4-Jan-21,2,0,4,0,0,5,1,3,0.26,0.2576,1,0.1642,registered,6
4-Jan-21,2,0,4,1,0,5,1,3,0.26,0.2576,1,0.1642,registered,4
4-Jan-21,2,0,4,2,0,5,1,3,0.26,0.2576,0.93,0.194,registered,7
4-Jan-21,2,0,4,3,0,5,1,2,0.24,0.2273,0.93,0.2537,registered,4
4-Jan-21,2,0,4,4,0,5,1,2,0.24,0.2273,0.93,0.2537,registered,3
4-Jan-21,2,0,4,5,0,5,1,3,0.24,0.2273,0.93,0.2239,registered,11
4-Jan-21,2,0,4,6,0,5,1,3,0.24,0.2273,0.93,0.2239,registered,26
4-Jan-21,2,0,4,7,0,5,1,3,0.24,0.2424,0.93,0,registered,91
4-Jan-21,2,0,4,8,0,5,1,2,0.26,0.2424,0.87,0.2537,registered,198
4-Jan-21,2,0,4,9,0,5,1,1,0.32,0.2879,0.7,0.3582,registered,162
4-Jan-21,2,0,4,10,0,5,1,1,0.32,0.303,0.66,0.2836,registered,63
4-Jan-21,2,0,4,11,0,5,1,1,0.32,0.2879,0.61,0.3582,registered,72
4-Jan-21,2,0,4,12,0,5,1,1,0.34,0.303,0.53,0.3582,registered,80
4-Jan-21,2,0,4,13,0,5,1,1,0.36,0.3333,0.5,0.3582,registered,92
4-Jan-21,2,0,4,14,0,5,1,2,0.36,0.3333,0.46,0.3582,registered,61
4-Jan-21,2,0,4,15,0,5,1,1,0.34,0.303,0.46,0.4179,registered,81
4-Jan-21,2,0,4,16,0,5,1,1,0.34,0.303,0.46,0.4179,registered,125
4-Jan-21,2,0,4,17,0,5,1,1,0.34,0.303,0.46,0.3284,registered,245
4-Jan-21,2,0,4,18,0,5,1,1,0.34,0.303,0.46,0.3284,registered,205
4-Jan-21,2,0,4,19,0,5,1,1,0.34,0.303,0.49,0.3284,registered,120
4-Jan-21,2,0,4,20,0,5,1,1,0.32,0.3182,0.53,0.194,registered,75
4-Jan-21,2,0,4,21,0,5,1,1,0.32,0.3333,0.53,0.1343,registered,84
4-Jan-21,2,0,4,22,0,5,1,1,0.3,0.303,0.56,0.1642,registered,64
4-Jan-21,2,0,4,23,0,5,1,1,0.3,0.3182,0.61,0.0896,registered,41
4-Feb-21,2,0,4,0,0,6,0,2,0.3,0.3333,0.61,0,registered,29
4-Feb-21,2,0,4,1,0,6,0,1,0.26,0.2727,0.65,0.1343,registered,28
4-Feb-21,2,0,4,2,0,6,0,1,0.24,0.2424,0.75,0.1343,registered,20
4-Feb-21,2,0,4,3,0,6,0,1,0.24,0.2424,0.7,0.1642,registered,8
4-Feb-21,2,0,4,4,0,6,0,1,0.24,0.2424,0.7,0.1642,registered,5
4-Feb-21,2,0,4,5,0,6,0,2,0.24,0.2424,0.75,0.1642,registered,4
4-Feb-21,2,0,4,6,0,6,0,1,0.26,0.2727,0.7,0.1045,registered,7
4-Feb-21,2,0,4,7,0,6,0,2,0.26,0.2727,0.7,0.1045,registered,16
4-Feb-21,2,0,4,8,0,6,0,1,0.3,0.3182,0.7,0.1045,registered,45
4-Feb-21,2,0,4,9,0,6,0,2,0.34,0.3485,0.66,0.1045,registered,65
4-Feb-21,2,0,4,10,0,6,0,2,0.36,0.3485,0.57,0.1642,registered,113
4-Feb-21,2,0,4,11,0,6,0,2,0.4,0.4091,0.47,0.1642,registered,126
4-Feb-21,2,0,4,12,0,6,0,3,0.32,0.3333,0.81,0.1343,registered,100
4-Feb-21,2,0,4,13,0,6,0,1,0.34,0.3333,0.81,0.1343,registered,81
4-Feb-21,2,0,4,14,0,6,0,3,0.32,0.303,0.76,0.3284,registered,93
4-Feb-21,2,0,4,15,0,6,0,3,0.34,0.303,0.76,0.3881,registered,64
4-Feb-21,2,0,4,16,0,6,0,1,0.38,0.3939,0.62,0.3284,registered,85
4-Feb-21,2,0,4,17,0,6,0,1,0.38,0.3939,0.54,0.3582,registered,95
4-Feb-21,2,0,4,18,0,6,0,1,0.38,0.3939,0.54,0.194,registered,110
4-Feb-21,2,0,4,19,0,6,0,1,0.36,0.3333,0.53,0.3582,registered,77
4-Feb-21,2,0,4,20,0,6,0,1,0.34,0.3182,0.53,0.2836,registered,56
4-Feb-21,2,0,4,21,0,6,0,1,0.32,0.303,0.61,0.2537,registered,53
4-Feb-21,2,0,4,22,0,6,0,1,0.32,0.303,0.61,0.2985,registered,41
4-Feb-21,2,0,4,23,0,6,0,1,0.32,0.3182,0.61,0.1642,registered,33
4-Mar-21,2,0,4,0,0,0,0,1,0.3,0.2879,0.65,0.194,registered,31
4-Mar-21,2,0,4,1,0,0,0,1,0.3,0.3182,0.61,0.1045,registered,26
4-Mar-21,2,0,4,2,0,0,0,1,0.26,0.2727,0.7,0.1343,registered,19
4-Mar-21,2,0,4,3,0,0,0,1,0.3,0.3333,0.61,0,registered,8
4-Mar-21,2,0,4,4,0,0,0,1,0.28,0.303,0.7,0.0896,registered,0
4-Mar-21,2,0,4,5,0,0,0,1,0.28,0.2727,0.65,0.2239,registered,4
4-Mar-21,2,0,4,6,0,0,0,1,0.28,0.2727,0.65,0.194,registered,23
4-Mar-21,2,0,4,7,0,0,0,1,0.32,0.303,0.57,0.2239,registered,20
4-Mar-21,2,0,4,8,0,0,0,1,0.34,0.3333,0.57,0.1642,registered,44
4-Mar-21,2,0,4,9,0,0,0,1,0.36,0.3182,0.5,0.4925,registered,74
4-Mar-21,2,0,4,10,0,0,0,1,0.4,0.4091,0.43,0.4179,registered,104
4-Mar-21,2,0,4,11,0,0,0,1,0.42,0.4242,0.41,0.2537,registered,104
4-Mar-21,2,0,4,12,0,0,0,1,0.44,0.4394,0.38,0.2836,registered,147
4-Mar-21,2,0,4,13,0,0,0,1,0.44,0.4394,0.33,0.2985,registered,148
4-Mar-21,2,0,4,14,0,0,0,1,0.46,0.4545,0.31,0.1343,registered,109
4-Mar-21,2,0,4,15,0,0,0,2,0.46,0.4545,0.33,0,registered,118
4-Mar-21,2,0,4,16,0,0,0,2,0.46,0.4545,0.31,0.194,registered,156
4-Mar-21,2,0,4,17,0,0,0,2,0.46,0.4545,0.28,0.1343,registered,126
4-Mar-21,2,0,4,18,0,0,0,2,0.46,0.4545,0.31,0,registered,101
4-Mar-21,2,0,4,19,0,0,0,2,0.42,0.4242,0.44,0.194,registered,93
4-Mar-21,2,0,4,20,0,0,0,3,0.42,0.4242,0.41,0.2239,registered,55
4-Mar-21,2,0,4,21,0,0,0,2,0.42,0.4242,0.44,0.2239,registered,37
4-Mar-21,2,0,4,22,0,0,0,1,0.4,0.4091,0.43,0.1045,registered,29
4-Mar-21,2,0,4,23,0,0,0,1,0.4,0.4091,0.5,0.0896,registered,22
4-Apr-21,2,0,4,0,0,1,1,1,0.4,0.4091,0.5,0.2239,registered,5
4-Apr-21,2,0,4,1,0,1,1,1,0.4,0.4091,0.56,0.3582,registered,4
4-Apr-21,2,0,4,2,0,1,1,1,0.38,0.3939,0.66,0.2537,registered,1
4-Apr-21,2,0,4,3,0,1,1,1,0.38,0.3939,0.66,0.2836,registered,0
4-Apr-21,2,0,4,4,0,1,1,1,0.38,0.3939,0.71,0.2985,registered,1
4-Apr-21,2,0,4,5,0,1,1,1,0.4,0.4091,0.62,0.2537,registered,7
4-Apr-21,2,0,4,6,0,1,1,1,0.42,0.4242,0.58,0.2836,registered,43
4-Apr-21,2,0,4,7,0,1,1,2,0.44,0.4394,0.54,0.2537,registered,150
4-Apr-21,2,0,4,8,0,1,1,2,0.46,0.4545,0.55,0.2985,registered,308
4-Apr-21,2,0,4,9,0,1,1,2,0.5,0.4848,0.51,0.3881,registered,134
4-Apr-21,2,0,4,10,0,1,1,2,0.54,0.5152,0.45,0.3582,registered,55
4-Apr-21,2,0,4,11,0,1,1,1,0.6,0.6212,0.4,0.3881,registered,66
4-Apr-21,2,0,4,12,0,1,1,1,0.64,0.6212,0.36,0.4627,registered,98
4-Apr-21,2,0,4,13,0,1,1,1,0.68,0.6364,0.34,0.3284,registered,92
4-Apr-21,2,0,4,14,0,1,1,2,0.74,0.6515,0.27,0.4925,registered,76
4-Apr-21,2,0,4,15,0,1,1,1,0.76,0.6667,0.23,0.5522,registered,96
4-Apr-21,2,0,4,16,0,1,1,1,0.76,0.6515,0.22,0.5224,registered,130
4-Apr-21,2,0,4,17,0,1,1,1,0.74,0.6515,0.23,0.6119,registered,283
4-Apr-21,2,0,4,18,0,1,1,2,0.72,0.6364,0.23,0.4925,registered,308
4-Apr-21,2,0,4,19,0,1,1,1,0.7,0.6364,0.24,0.4627,registered,227
4-Apr-21,2,0,4,20,0,1,1,2,0.7,0.6364,0.24,0.5522,registered,133
4-Apr-21,2,0,4,21,0,1,1,2,0.7,0.6364,0.3,0.4478,registered,76
4-Apr-21,2,0,4,22,0,1,1,2,0.68,0.6364,0.36,0.4627,registered,58
4-Apr-21,2,0,4,23,0,1,1,2,0.64,0.6212,0.47,0.2239,registered,30
4-May-21,2,0,4,0,0,2,1,1,0.62,0.6212,0.5,0.1045,registered,12
4-May-21,2,0,4,1,0,2,1,3,0.62,0.6212,0.57,0.4179,registered,5
4-May-21,2,0,4,2,0,2,1,2,0.54,0.5152,0.73,0.3284,registered,5
4-May-21,2,0,4,3,0,2,1,2,0.54,0.5152,0.73,0.3284,registered,3
4-May-21,2,0,4,4,0,2,1,3,0.5,0.4848,0.88,0.4925,registered,2
4-May-21,2,0,4,5,0,2,1,3,0.46,0.4545,0.94,0.2985,registered,5
4-May-21,2,0,4,6,0,2,1,2,0.48,0.4697,0.88,0.3284,registered,36
4-May-21,2,0,4,7,0,2,1,2,0.48,0.4697,0.88,0.3284,registered,124
4-May-21,2,0,4,8,0,2,1,3,0.38,0.3939,0.87,0.5821,registered,148
4-May-21,2,0,4,9,0,2,1,3,0.36,0.3182,0.87,0.4925,registered,44
4-May-21,2,0,4,10,0,2,1,3,0.34,0.303,0.81,0.3881,registered,25
4-May-21,2,0,4,11,0,2,1,3,0.32,0.2879,0.81,0.4478,registered,18
4-May-21,2,0,4,12,0,2,1,2,0.34,0.303,0.71,0.3881,registered,32
4-May-21,2,0,4,13,0,2,1,2,0.36,0.3333,0.63,0.4179,registered,51
4-May-21,2,0,4,14,0,2,1,2,0.36,0.3182,0.57,0.4925,registered,67
4-May-21,2,0,4,15,0,2,1,1,0.4,0.4091,0.46,0.4627,registered,62
4-May-21,2,0,4,16,0,2,1,1,0.38,0.3939,0.46,0.4179,registered,113
4-May-21,2,0,4,17,0,2,1,1,0.42,0.4242,0.38,0.4179,registered,246
4-May-21,2,0,4,18,0,2,1,1,0.38,0.3939,0.4,0.4925,registered,248
4-May-21,2,0,4,19,0,2,1,1,0.36,0.3333,0.43,0.2985,registered,148
4-May-21,2,0,4,20,0,2,1,1,0.34,0.3182,0.46,0.2836,registered,87
4-May-21,2,0,4,21,0,2,1,1,0.34,0.2879,0.46,0.5224,registered,81
4-May-21,2,0,4,22,0,2,1,1,0.32,0.303,0.49,0.2985,registered,43
4-May-21,2,0,4,23,0,2,1,1,0.3,0.2879,0.49,0.2836,registered,23
4-Jun-21,2,0,4,0,0,3,1,1,0.3,0.3182,0.49,0.1045,registered,15
4-Jun-21,2,0,4,1,0,3,1,1,0.26,0.2727,0.6,0.1343,registered,2
4-Jun-21,2,0,4,2,0,3,1,1,0.24,0.2424,0.7,0.1343,registered,5
4-Jun-21,2,0,4,3,0,3,1,1,0.26,0.2727,0.6,0.1343,registered,4
4-Jun-21,2,0,4,4,0,3,1,1,0.24,0.2424,0.65,0.1343,registered,1
4-Jun-21,2,0,4,5,0,3,1,1,0.24,0.2576,0.7,0.1045,registered,12
4-Jun-21,2,0,4,6,0,3,1,1,0.24,0.2576,0.7,0.1045,registered,52
4-Jun-21,2,0,4,7,0,3,1,1,0.26,0.2727,0.65,0.1045,registered,130
4-Jun-21,2,0,4,8,0,3,1,1,0.32,0.303,0.61,0.2239,registered,308
4-Jun-21,2,0,4,9,0,3,1,1,0.36,0.3333,0.46,0.2537,registered,157
4-Jun-21,2,0,4,10,0,3,1,1,0.4,0.4091,0.37,0.3881,registered,48
4-Jun-21,2,0,4,11,0,3,1,1,0.42,0.4242,0.38,0.3881,registered,70
4-Jun-21,2,0,4,12,0,3,1,1,0.44,0.4394,0.41,0.2537,registered,112
4-Jun-21,2,0,4,13,0,3,1,1,0.46,0.4545,0.38,0.4925,registered,83
4-Jun-21,2,0,4,14,0,3,1,1,0.5,0.4848,0.34,0.4179,registered,80
4-Jun-21,2,0,4,15,0,3,1,1,0.52,0.5,0.32,0.3284,registered,83
4-Jun-21,2,0,4,16,0,3,1,1,0.54,0.5152,0.28,0.4179,registered,142
4-Jun-21,2,0,4,17,0,3,1,1,0.52,0.5,0.32,0.4478,registered,303
4-Jun-21,2,0,4,18,0,3,1,1,0.52,0.5,0.29,0.3582,registered,282
4-Jun-21,2,0,4,19,0,3,1,1,0.5,0.4848,0.31,0.2985,registered,196
4-Jun-21,2,0,4,20,0,3,1,1,0.46,0.4545,0.51,0.2239,registered,126
4-Jun-21,2,0,4,21,0,3,1,1,0.46,0.4545,0.41,0.2836,registered,84
4-Jun-21,2,0,4,22,0,3,1,1,0.46,0.4545,0.41,0.2836,registered,71
4-Jun-21,2,0,4,23,0,3,1,1,0.46,0.4545,0.41,0.2985,registered,29
4-Jul-21,2,0,4,0,0,4,1,1,0.46,0.4545,0.41,0.2836,registered,15
4-Jul-21,2,0,4,1,0,4,1,1,0.42,0.4242,0.47,0.1343,registered,11
4-Jul-21,2,0,4,2,0,4,1,1,0.42,0.4242,0.54,0,registered,7
4-Jul-21,2,0,4,3,0,4,1,1,0.36,0.3485,0.66,0.194,registered,3
4-Jul-21,2,0,4,4,0,4,1,1,0.34,0.3333,0.76,0.194,registered,1
4-Jul-21,2,0,4,5,0,4,1,1,0.34,0.3182,0.76,0.2239,registered,6
4-Jul-21,2,0,4,6,0,4,1,1,0.32,0.303,0.81,0.2537,registered,59
4-Jul-21,2,0,4,7,0,4,1,2,0.34,0.3333,0.76,0.1642,registered,152
4-Jul-21,2,0,4,8,0,4,1,1,0.36,0.3485,0.76,0.194,registered,291
4-Jul-21,2,0,4,9,0,4,1,2,0.4,0.4091,0.66,0.1343,registered,155
4-Jul-21,2,0,4,10,0,4,1,2,0.42,0.4242,0.67,0.1045,registered,66
4-Jul-21,2,0,4,11,0,4,1,2,0.46,0.4545,0.55,0,registered,86
4-Jul-21,2,0,4,12,0,4,1,2,0.46,0.4545,0.55,0,registered,114
4-Jul-21,2,0,4,13,0,4,1,2,0.52,0.5,0.48,0.0896,registered,99
4-Jul-21,2,0,4,14,0,4,1,1,0.56,0.5303,0.43,0.0896,registered,111
4-Jul-21,2,0,4,15,0,4,1,1,0.6,0.6212,0.38,0.1045,registered,133
4-Jul-21,2,0,4,16,0,4,1,1,0.6,0.6212,0.35,0,registered,161
4-Jul-21,2,0,4,17,0,4,1,1,0.52,0.5,0.52,0.2836,registered,280
4-Jul-21,2,0,4,18,0,4,1,1,0.48,0.4697,0.55,0.2537,registered,265
4-Jul-21,2,0,4,19,0,4,1,1,0.46,0.4545,0.59,0.2985,registered,192
4-Jul-21,2,0,4,20,0,4,1,1,0.44,0.4394,0.62,0.1642,registered,166
4-Jul-21,2,0,4,21,0,4,1,2,0.44,0.4394,0.67,0.2836,registered,89
4-Jul-21,2,0,4,22,0,4,1,2,0.4,0.4091,0.76,0.194,registered,63
4-Jul-21,2,0,4,23,0,4,1,1,0.38,0.3939,0.76,0.2537,registered,45
4-Aug-21,2,0,4,0,0,5,1,2,0.36,0.3485,0.76,0.2239,registered,21
4-Aug-21,2,0,4,1,0,5,1,2,0.34,0.3333,0.76,0.1343,registered,6
4-Aug-21,2,0,4,2,0,5,1,3,0.34,0.3333,0.76,0.1642,registered,10
4-Aug-21,2,0,4,3,0,5,1,3,0.34,0.3333,0.76,0.1642,registered,1
4-Aug-21,2,0,4,4,0,5,1,2,0.34,0.3333,0.86,0.1343,registered,1
4-Aug-21,2,0,4,5,0,5,1,2,0.32,0.3182,0.87,0.194,registered,8
4-Aug-21,2,0,4,6,0,5,1,2,0.34,0.3636,0.87,0,registered,33
4-Aug-21,2,0,4,7,0,5,1,3,0.34,0.3333,0.87,0.1642,registered,109
4-Aug-21,2,0,4,8,0,5,1,3,0.34,0.3333,0.87,0.1642,registered,208
4-Aug-21,2,0,4,9,0,5,1,2,0.36,0.3485,0.76,0.194,registered,168
4-Aug-21,2,0,4,10,0,5,1,2,0.36,0.3333,0.71,0.2836,registered,63
4-Aug-21,2,0,4,11,0,5,1,2,0.4,0.4091,0.62,0.3881,registered,79
4-Aug-21,2,0,4,12,0,5,1,3,0.38,0.3939,0.66,0.2239,registered,51
4-Aug-21,2,0,4,13,0,5,1,3,0.36,0.3333,0.76,0.2836,registered,35
4-Aug-21,2,0,4,14,0,5,1,3,0.34,0.3182,0.87,0.2239,registered,13
4-Aug-21,2,0,4,15,0,5,1,3,0.34,0.3182,0.87,0.2239,registered,24
4-Aug-21,2,0,4,16,0,5,1,2,0.32,0.303,0.93,0.2537,registered,58
4-Aug-21,2,0,4,17,0,5,1,3,0.32,0.303,0.93,0.2537,registered,138
4-Aug-21,2,0,4,18,0,5,1,3,0.32,0.303,0.93,0.2537,registered,54
4-Aug-21,2,0,4,19,0,5,1,3,0.3,0.2727,0.93,0.4179,registered,52
4-Aug-21,2,0,4,20,0,5,1,2,0.3,0.2727,0.93,0.3284,registered,51
4-Aug-21,2,0,4,21,0,5,1,2,0.3,0.2879,0.93,0.2537,registered,43
4-Aug-21,2,0,4,22,0,5,1,2,0.3,0.2727,0.93,0.2985,registered,42
4-Aug-21,2,0,4,23,0,5,1,2,0.3,0.2879,0.93,0.2239,registered,31
4-Sep-21,2,0,4,0,0,6,0,2,0.3,0.2879,0.87,0.2239,registered,26
4-Sep-21,2,0,4,1,0,6,0,2,0.3,0.303,0.87,0.1343,registered,17
4-Sep-21,2,0,4,2,0,6,0,2,0.32,0.303,0.87,0.2239,registered,15
4-Sep-21,2,0,4,3,0,6,0,3,0.3,0.2879,1,0.2537,registered,11
4-Sep-21,2,0,4,4,0,6,0,3,0.3,0.2727,1,0.2537,registered,3
4-Sep-21,2,0,4,5,0,6,0,2,0.3,0.2879,0.93,0.2239,registered,5
4-Sep-21,2,0,4,6,0,6,0,2,0.3,0.2879,0.93,0.194,registered,13
4-Sep-21,2,0,4,7,0,6,0,2,0.3,0.303,0.93,0.1642,registered,13
4-Sep-21,2,0,4,8,0,6,0,2,0.32,0.303,0.93,0.1642,registered,47
4-Sep-21,2,0,4,9,0,6,0,2,0.34,0.3485,0.87,0.1045,registered,71
4-Sep-21,2,0,4,10,0,6,0,2,0.34,0.3333,0.87,0.1343,registered,90
4-Sep-21,2,0,4,11,0,6,0,2,0.36,0.3636,0.81,0,registered,91
4-Sep-21,2,0,4,12,0,6,0,2,0.36,0.3485,0.81,0.1343,registered,123
4-Sep-21,2,0,4,13,0,6,0,2,0.36,0.3788,0.81,0,registered,108
4-Sep-21,2,0,4,14,0,6,0,2,0.36,0.3485,0.81,0.1343,registered,118
4-Sep-21,2,0,4,15,0,6,0,2,0.36,0.3788,0.87,0,registered,116
4-Sep-21,2,0,4,16,0,6,0,2,0.38,0.3939,0.82,0,registered,118
4-Sep-21,2,0,4,17,0,6,0,2,0.38,0.3939,0.82,0.0896,registered,129
4-Sep-21,2,0,4,18,0,6,0,2,0.38,0.3939,0.82,0.1045,registered,129
4-Sep-21,2,0,4,19,0,6,0,2,0.38,0.3939,0.82,0.1343,registered,83
4-Sep-21,2,0,4,20,0,6,0,2,0.38,0.3939,0.87,0.1642,registered,74
4-Sep-21,2,0,4,21,0,6,0,2,0.36,0.3485,0.93,0.1343,registered,65
4-Sep-21,2,0,4,22,0,6,0,2,0.36,0.3485,0.93,0.1343,registered,66
4-Sep-21,2,0,4,23,0,6,0,2,0.38,0.3939,0.87,0.0896,registered,45
4-Oct-21,2,0,4,0,0,0,0,2,0.38,0.3939,0.87,0.0896,registered,48
4-Oct-21,2,0,4,1,0,0,0,2,0.38,0.3939,0.87,0.1343,registered,31
4-Oct-21,2,0,4,2,0,0,0,2,0.38,0.3939,0.87,0.0896,registered,24
4-Oct-21,2,0,4,3,0,0,0,2,0.38,0.3939,0.87,0.1343,registered,11
4-Oct-21,2,0,4,4,0,0,0,2,0.36,0.3636,0.93,0.1045,registered,2
4-Oct-21,2,0,4,5,0,0,0,2,0.36,0.3636,0.93,0.0896,registered,4
4-Oct-21,2,0,4,6,0,0,0,2,0.36,0.3636,0.93,0.0896,registered,4
4-Oct-21,2,0,4,7,0,0,0,2,0.36,0.3636,1,0.0896,registered,7
4-Oct-21,2,0,4,8,0,0,0,2,0.38,0.3939,0.94,0.0896,registered,38
4-Oct-21,2,0,4,9,0,0,0,2,0.38,0.3939,0.94,0.1343,registered,50
4-Oct-21,2,0,4,10,0,0,0,2,0.4,0.4091,0.87,0,registered,81
4-Oct-21,2,0,4,11,0,0,0,2,0.4,0.4091,0.87,0.1343,registered,109
